osm_id,code,fclass,name,Lat,Long
3992510387,5601,railway_station,Brahmapur,84.797400400000001,19.296752300000001
3995168093,5601,railway_station,Khurda Road Junction,85.707633099999995,20.153114100000000
3995168104,5601,railway_station,Retang,85.760882100000003,20.199822399999999
4001383104,5661,ferry_terminal, ,86.703976499999996,20.413190300000000
4119338824,5621,bus_stop,Gandhi Chowk,85.918350399999994,20.527785200000000
4119366913,5621,bus_stop,"Chudakia, Birat Bazaar",85.910370499999999,20.541655899999999
4150897364,5601,railway_station,Kandarpur,86.018162300000000,20.397043799999999
4183319302,5621,bus_stop, ,85.843044899999995,19.803155199999999
4183321047,5621,bus_stop, ,86.100400199999996,19.889034700000000
4183321049,5621,bus_stop,Chandrabhaga beach,86.111377399999995,19.865826100000000
4183332743,5621,bus_stop, ,85.837295800000007,19.806130000000000
4183385010,5621,bus_stop, ,85.850898999999998,19.805499600000001
4185008302,5621,bus_stop, ,85.809994799999998,20.282172100000000
4246253533,5622,bus_station,"Hadubereni, Kamagara high school, Dhenkanal",85.555756299999999,20.762777400000001
4260391323,5601,railway_station,Dhanapur,82.512924100000006,18.942139200000000
4260392641,5601,railway_station,Jarati,82.665457200000006,18.890830600000001
4343744196,5621,bus_stop,Kamakshya chakka,85.570554000000001,20.692135199999999
4361039353,5621,bus_stop,Siaria Chhaka,85.187437700000004,20.421723499999999
4378939896,5621,bus_stop, ,85.845534799999996,20.253008600000001
4408127186,5621,bus_stop,Chandahandi,82.491265200000001,19.845216199999999
4532538461,5622,bus_station,Koraput bus station,82.711697599999994,18.812489599999999
4556609173,5622,bus_station,Private Bus Stand,85.883884600000002,20.457763100000001
4556713003,5622,bus_station,New Bus Stand,85.782355300000006,20.481617199999999
4561658890,5622,bus_station, ,85.578415000000007,19.752965900000000
4562936485,5622,bus_station,New Bus Stand Athagarh,85.627660199999994,20.517001700000002
4570037803,5655,helipad, ,85.910819500000002,20.528378000000000
4572587485,5621,bus_stop,OTM Chhaka,85.923725099999999,20.529252199999998
4572590684,5621,bus_stop,Mundamala Chaka,85.928162499999999,20.529915599999999
4572592007,5641,taxi,Gandhi Chaka Taxi Stand,85.916766600000003,20.527738700000000
4572998886,5621,bus_stop,Gandhi Chhaka,85.343450899999993,20.418385399999998
4576625089,5621,bus_stop,Bahanaga,86.761119699999995,21.340751699999998
4576632789,5622,bus_station,Gopalpur,86.821920000000006,21.322368200000000
4594222883,5622,bus_station,Nandankanan Bus Stand,85.826607100000004,20.393615300000000
4595427197,5601,railway_station,Kotapar Road,82.308350599999997,19.041151400000000
4596189879,5601,railway_station,Charamula Kusumi,82.415814699999999,19.016188700000001
4596484670,5601,railway_station,Khadapa,82.468731099999999,18.982734799999999
4600587509,5601,railway_station,Manabar,82.696201299999998,18.840022800000000
4739149122,5622,bus_station,Old Bus Stand (JSG),84.023920799999999,21.865015799999998
4871089461,5601,railway_station,Balasore,86.919883999999996,21.500642100000000
5036065759,5601,railway_station,Daitari,85.908084099999996,21.114383799999999
5036723209,5601,railway_station,Lanjigarh Road Jn,83.401285700000003,19.944277899999999
5498872347,5621,bus_stop,Rusipada Chhaka,85.195522499999996,20.419727200000001
5498872348,5621,bus_stop,Atanda Chhaka,85.205814700000005,20.417247799999998
5498872349,5621,bus_stop,Baselihata Chhaka,85.208611800000000,20.416674000000000
5598274154,5621,bus_stop,Shastrinagar,85.826628700000001,20.281362099999999
5612886311,5622,bus_station,Boudh bus stand,84.322130299999998,20.838359799999999
5724753849,5601,railway_station,Attabira,83.792911000000004,21.387955999999999
5724753864,5601,railway_station,Godbhaga,83.857549500000005,21.416823600000001
5768604038,5622,bus_station,Gunupur Bus Stand,83.812276900000001,19.069259200000001
5851790521,5601,railway_station,Begunia,85.431926700000005,20.187161400000001
5885180867,5621,bus_stop,SCHOOL,85.515298799999997,20.138594800000000
6160646717,5621,bus_stop,Chandanpur Bus Stop,85.817156900000001,19.889576300000002
6160789524,5601,railway_station,Jenapur Road,85.786329600000002,20.018201600000001
6160791465,5602,railway_halt,Janakadeipur,85.819116399999999,19.889461600000001
6161064884,5601,railway_station,Rajsunakhala,85.344049299999995,20.164634499999998
6161069655,5602,railway_halt,Bolagarh Town,85.278861300000003,20.166652200000001
6161327609,5601,railway_station,Malatipatpur,85.831455700000006,19.865778200000001
6164621037,5601,railway_station,Bhubaneswar New,85.835447599999995,20.381514500000002
6166520745,5601,railway_station,Mancheswar,85.844901600000000,20.322307800000001
6167863354,5602,railway_halt,Jhankad Sarala Road,86.304930299999995,20.290683600000001
6167866784,5602,railway_halt,Nimkana,86.371631500000007,20.295479799999999
6167867909,5601,railway_station,Rahama,86.404876999999999,20.298323499999999
6167871533,5602,railway_halt,Gopinathjew Banikunda,86.442934600000001,20.290775499999999
6167875758,5601,railway_station,Badabandha,86.520390599999999,20.277131499999999
6167881076,5601,railway_station,Gorakhnath,86.260473700000006,20.308482300000001
6167883257,5602,railway_halt,Banbihari Gwalipur,86.205304799999993,20.339649300000001
6167884830,5601,railway_station,Raghunathpur,86.149900599999995,20.351915699999999
6167885845,5602,railway_halt,Badakhandeita,86.083860200000004,20.365839600000001
6210180352,5601,railway_station,Hemagir,83.742803699999996,21.876144799999999
6210181794,5601,railway_station,Daghora,83.679081100000005,21.857137900000001
6210193183,5601,railway_station,Dhutra,84.091249099999999,21.897031900000002
6210751911,5601,railway_station,Sonakhan,84.520062699999997,22.166310700000000
6210751912,5601,railway_station,Sogra,84.460307599999993,22.152463800000000
6210753023,5601,railway_station,Tangarmunda,84.359150299999996,22.093478099999999
6210753024,5601,railway_station,Dharuadihi,84.223326400000005,21.994744600000001
6210753025,5601,railway_station,Bagdihi,84.186840599999996,21.951268800000001
6210753026,5602,railway_halt,Panpali,84.139632700000007,21.915660299999999
6211252339,5601,railway_station,Kuarmunda,84.779793600000005,22.304701099999999
6211253020,5601,railway_station,Kansbahal,84.667580700000002,22.212283500000002
6211253286,5601,railway_station,Kalunga,84.733976100000007,22.222066800000000
6221800761,5601,railway_station,Deojhar,85.477291300000005,22.081936599999999
6221864254,5601,railway_station,Gaganaposh,85.045412799999994,21.928286600000000
6240186128,5601,railway_station,Bisra,84.997840400000001,22.247823600000000
6240206222,5601,railway_station,Bhalulata,85.060653500000001,22.266424199999999
6295712738,5641,taxi, ,84.977008400000003,19.320166300000000
6295712741,5621,bus_stop,New Bus Station,84.982735199999993,19.352790200000001
6299729843,5601,railway_station,Balangir Road,83.499284000000003,20.706575699999998
6299752059,5601,railway_station,Chandikhole Road,86.146566800000002,20.707398200000000
6300944049,5601,railway_station,Manjuri Road,86.319928800000000,21.011645500000000
6392883202,5622,bus_station,CHATRAPUR BUS STATION,84.981613800000005,19.351127000000002
6418328933,5641,taxi,Station Taxi,84.973481100000001,19.358828700000000
6418328934,5641,taxi,Bus Stand Taxi,84.987174300000007,19.355390300000000
6418328935,5641,taxi,Hospital Taxi,84.987330600000007,19.356431900000000
6427315910,5621,bus_stop,Collectrate Bus Station,84.980440999999999,19.353689299999999
6427315911,5621,bus_stop,Collectrate Bus Station,84.980256400000002,19.353720800000001
6427315912,5621,bus_stop,Upper Bus Station,84.980925799999994,19.356087500000001
6427315913,5621,bus_stop,Station squar Bus Station,84.979581699999997,19.355520800000001
6427315914,5621,bus_stop,Railway Station Bus Stop,84.973273199999994,19.358598000000001
6427315915,5621,bus_stop,Bus Station,84.977526600000004,19.354663700000000
6427315916,5621,bus_stop,Visweswaraya Temple Bus Stop,84.973184500000002,19.352714299999999
6427315917,5621,bus_stop,DRDA Bus Stop,84.978059200000004,19.350519400000000
6427315918,5621,bus_stop,Bus Station,84.982471399999994,19.350719399999999
6427315919,5621,bus_stop,Science college Bus Stop,84.985566700000007,19.350481500000001
6427315920,5621,bus_stop,Science college squar Bus Stop,84.985333299999994,19.352058100000001
6427315921,5621,bus_stop,Arabindoschool Bus Stop,84.985644500000006,19.352007499999999
6427315922,5621,bus_stop,Chatrapur OLD Bus Stop,84.987184099999993,19.355479500000001
6427315924,5621,bus_stop,Rickapalli Squar Bus Stop,84.988651200000007,19.359670200000000
6427315925,5621,bus_stop,Cort Station Squair,84.983914200000001,19.359853300000001
6427315926,5621,bus_stop,ITI Bus Stop,84.982568299999997,19.364512900000001
6427315927,5621,bus_stop,Basana palli Bus Stop,84.982603699999999,19.368583099999999
6427315928,5621,bus_stop,palia Bus Stop,84.995936499999999,19.359721799999999
6427315929,5621,bus_stop,Palia Bus Stop,84.996824700000005,19.359915300000001
6427315930,5621,bus_stop,Science college Bus Stop,84.985526500000006,19.350190900000001
6427315931,5621,bus_stop,Puruna chatrapur Bus Stop,84.977772099999996,19.350274400000000
6427315932,5621,bus_stop,Bus Stop,84.970028299999996,19.351319600000000
6427315933,5621,bus_stop, ,84.970445400000003,19.351778800000002
6508858231,5602,railway_halt,Talcher Thermal,85.216762500000002,20.904667600000000
6564467324,5602,railway_halt,Dhaulimuhan,85.605061000000006,20.078932999999999
6564675876,5601,railway_station,Tapang,85.579995199999999,20.051579000000000
6593016379,5655,helipad,gajapati h,84.106555000000000,18.771691400000002
6593022518,5621,bus_stop,frnds choko,84.094093500000000,18.772242500000001
6622856153,5601,railway_station,Junagarh Road,82.946745199999995,19.873843600000001
6641880196,5601,railway_station,Bichhupali,83.616706500000006,20.735230200000000
6670183387,5621,bus_stop,Bus to Bhubaneswar,86.097869399999993,19.890212200000001
6670184085,5622,bus_station,Bus to Puri station,85.818673399999994,19.793318700000000
6786128844,5661,ferry_terminal, ,85.135166600000005,19.515807700000000
6788209177,5661,ferry_terminal,Parikuda Ferry Terminal,85.406226200000006,19.645871899999999
6788209210,5661,ferry_terminal, ,85.422159699999995,19.653580500000000
6795107659,5601,railway_station,Lakshannath Road,87.250972500000003,21.841977000000000
6795108765,5601,railway_station,Amarda Road,87.102364199999997,21.733932899999999
6795112598,5601,railway_station,Basta,87.062947800000003,21.701731299999999
6795148842,5602,railway_halt,Rajghat,87.154927200000003,21.764513699999998
6795162409,5602,railway_halt,Nuagaon Mayurbhanj Road,87.039703900000006,21.668255899999998
6795248550,5602,railway_halt,Tikirapal,86.944954100000004,21.536208999999999
6795258288,5601,railway_station,Haldipada,86.996832900000001,21.571517100000001
6795557404,5601,railway_station,Khantapara,86.822941400000005,21.396449799999999
6795579572,5601,railway_station,Nilgiri Road,86.855538100000004,21.426312599999999
6795604277,5602,railway_halt,Panpana,86.793265800000000,21.361763700000001
6795609582,5601,railway_station,Bahanaga Bazar,86.761575800000003,21.335937300000001
6795779850,5602,railway_halt,Sabira,86.631293900000003,21.238206399999999
6795784665,5601,railway_station,Markona,86.596259200000006,21.195395800000000
6795817609,5601,railway_station,Ranital,86.556766400000001,21.149814899999999
6796307929,5601,railway_station,Kenduapada,86.383370200000002,21.030186799999999
6796308580,5602,railway_halt,Kapali Road,86.420147900000003,21.045497399999999
6796310493,5601,railway_station,Baudpur,86.462719500000006,21.063123600000001
